fileLink,name,resolution,id,sceneDateTime,boundaryId,cloudCoverPercentage,darkPixelPercentage,boundary_count,filePath
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-07-15%2f00-00-00%2fndvi_10.tif,NDVI,10.0,ddf184b9-c05a-987f-7d6c-23ba20cf3cd6,2019-07-15T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-07-15\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-07-12%2f00-00-00%2fndvi_10.tif,NDVI,10.0,d26ffee7-02e5-b063-f230-0a4846a14c35,2019-07-12T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-07-12\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-07-07%2f00-00-00%2fndvi_10.tif,NDVI,10.0,60bdbc70-b294-ed68-924f-e11c533e587a,2019-07-07T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-07-07\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-07-02%2f00-00-00%2fndvi_10.tif,NDVI,10.0,56dc8348-b2e5-5f7f-d9ce-bf326970bff8,2019-07-02T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-07-02\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-06-12%2f00-00-00%2fndvi_10.tif,NDVI,10.0,7b93bfd2-7b22-30c0-9bd0-ffba8b709ff0,2019-06-12T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-06-12\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-06-10%2f00-00-00%2fndvi_10.tif,NDVI,10.0,39bd2690-a800-a664-c8d3-72ce0f0f133d,2019-06-10T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-06-10\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-06-07%2f00-00-00%2fndvi_10.tif,NDVI,10.0,189910a2-e5ce-cda6-38d7-228b3aadfdeb,2019-06-07T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-06-07\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-06-05%2f00-00-00%2fndvi_10.tif,NDVI,10.0,8ab00a87-4f63-4c1e-e501-d28144e72fdc,2019-06-05T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-06-05\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-06-02%2f00-00-00%2fndvi_10.tif,NDVI,10.0,23b9866f-75a0-fe8d-3047-6919c10a25f8,2019-06-02T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-06-02\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-05-26%2f00-00-00%2fndvi_10.tif,NDVI,10.0,c2b40dfc-deec-ac79-88bd-d9e46cd269aa,2019-05-26T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-05-26\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-05-13%2f00-00-00%2fndvi_10.tif,NDVI,10.0,00832313-025a-ddee-0e4d-dc5ecfff1ff5,2019-05-13T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-05-13\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-04-26%2f00-00-00%2fndvi_10.tif,NDVI,10.0,6563342a-fb5c-1e79-cac7-60c1b4bae8d5,2019-04-26T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-04-26\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-04-21%2f00-00-00%2fndvi_10.tif,NDVI,10.0,d3cdba95-2dca-3d2e-0aae-98abbdba46c6,2019-04-21T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-04-21\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-04-16%2f00-00-00%2fndvi_10.tif,NDVI,10.0,17f3c47b-ddb5-f174-d71e-8861dc3f0f7e,2019-04-16T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-04-16\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-04-13%2f00-00-00%2fndvi_10.tif,NDVI,10.0,94735fa9-ce84-a1fd-47c2-d6ea103847a1,2019-04-13T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-04-13\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-04-03%2f00-00-00%2fndvi_10.tif,NDVI,10.0,50d245f4-f804-8f0d-ae7d-0df000087f27,2019-04-03T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-04-03\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-03-29%2f00-00-00%2fndvi_10.tif,NDVI,10.0,2c304992-509a-c7d4-a919-5ea9f4b0c7d1,2019-03-29T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-03-29\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-03-27%2f00-00-00%2fndvi_10.tif,NDVI,10.0,acce6123-5a60-777a-a747-d2e13b896215,2019-03-27T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-03-27\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-03-22%2f00-00-00%2fndvi_10.tif,NDVI,10.0,90bd5526-a211-ab4b-b28b-d4d5d5453361,2019-03-22T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-03-22\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-03-19%2f00-00-00%2fndvi_10.tif,NDVI,10.0,a28fcaf8-8dbc-42be-51db-c5b26f2545e6,2019-03-19T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-03-19\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-03-17%2f00-00-00%2fndvi_10.tif,NDVI,10.0,b1f1deb4-e580-4c14-3483-a7bd8c7464d0,2019-03-17T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-03-17\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-03-07%2f00-00-00%2fndvi_10.tif,NDVI,10.0,82f86ff3-fd1d-52d3-0203-8a1a26bff204,2019-03-07T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-03-07\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-03-02%2f00-00-00%2fndvi_10.tif,NDVI,10.0,7424bfdf-123e-7f0a-2b9a-4f3ce3dda588,2019-03-02T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-03-02\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-02-27%2f00-00-00%2fndvi_10.tif,NDVI,10.0,5323b4f2-6451-532c-17a4-4b19b00f88d5,2019-02-27T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-02-27\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-02-15%2f00-00-00%2fndvi_10.tif,NDVI,10.0,ace99c70-4a3b-11be-3b84-56f82b421d2e,2019-02-15T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-02-15\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-02-12%2f00-00-00%2fndvi_10.tif,NDVI,10.0,b58b2d51-4ec8-30fc-4a1d-164c01705b32,2019-02-12T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-02-12\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-01-31%2f00-00-00%2fndvi_10.tif,NDVI,10.0,90533d42-5d2c-702a-b3fc-c3670145a992,2019-01-31T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-01-31\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-01-26%2f00-00-00%2fndvi_10.tif,NDVI,10.0,ee4fbf55-6bdc-9e77-43c7-0b8192befe40,2019-01-26T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-01-26\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-01-16%2f00-00-00%2fndvi_10.tif,NDVI,10.0,b993316c-b61b-9516-8814-34aca9cd3d88,2019-01-16T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-01-16\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-01-11%2f00-00-00%2fndvi_10.tif,NDVI,10.0,19b9d409-0347-a9fc-d29d-cba8a2d2c8ec,2019-01-11T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-01-11\00-00-00\ndvi_10.tif
https://agadhibjs-one.farmbeats-dogfood.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fannam_farmer%2fboundary0102%2f2019-01-03%2f00-00-00%2fndvi_10.tif,NDVI,10.0,1e1743f1-18e7-6ea3-c540-e671aa18050c,2019-01-03T00:00:00.000Z,boundary0102,0.0,0.0,31,C:\farmbeats\Microsoft\Sentinel_2_L2A\annam_farmer\boundary0102\2019-01-03\00-00-00\ndvi_10.tif
